frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
733,0,24.400,0.98,1,0.76,0.38,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.05,0.02,0.00,0.06,0.00,1.94,1.05,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
734,0,24.433,0.98,1,0.85,0.41,0.01,0.00,0.00,0.94,0.00,0.00,0.00,0.13,0.03,0.00,0.02,0.00,1.95,1.12,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
735,0,24.467,0.98,1,0.90,0.40,0.04,0.00,0.00,0.98,0.00,0.00,0.00,0.18,0.03,0.00,0.06,0.00,1.93,1.10,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
736,0,24.500,0.98,1,0.87,0.41,0.10,0.00,0.00,0.78,0.00,0.00,0.00,0.33,0.03,0.03,0.31,0.00,1.56,1.08,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
737,0,24.533,0.98,1,0.73,0.23,0.13,0.00,0.00,0.70,0.00,0.00,0.00,0.44,0.03,0.10,0.64,0.00,1.22,0.97,0.03,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
738,0,24.567,0.98,1,0.70,0.15,0.14,0.00,0.00,0.77,0.00,0.00,0.00,0.54,0.03,0.21,0.84,0.00,0.99,1.02,0.08,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
739,0,24.600,0.98,1,0.69,0.11,0.07,0.00,0.00,0.87,0.00,0.00,0.00,0.45,0.03,0.20,0.76,0.00,1.05,0.91,0.08,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
740,0,24.633,0.98,1,0.72,0.17,0.04,0.00,0.00,0.83,0.00,0.00,0.00,0.36,0.00,0.21,0.59,0.00,1.07,0.79,0.05,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
741,0,24.667,0.98,1,0.79,0.19,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.26,0.00,0.10,0.43,0.00,1.16,0.48,0.01,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
742,0,24.700,0.98,1,0.83,0.21,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.17,0.00,0.09,0.25,0.00,1.26,0.32,0.01,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
743,0,24.733,0.98,1,0.94,0.25,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.12,0.00,0.00,0.09,0.00,1.47,0.29,0.01,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
744,0,24.767,0.98,1,0.91,0.25,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,1.60,0.37,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
745,0,24.800,0.98,1,0.94,0.29,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,1.65,0.46,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
746,0,24.833,0.98,1,0.91,0.32,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,1.73,0.48,0.03,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
747,0,24.867,0.98,1,0.88,0.38,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.77,0.52,0.03,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
748,0,24.900,0.98,1,0.84,0.32,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,1.83,0.53,0.03,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
749,0,24.933,0.98,1,0.84,0.28,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.06,0.00,0.01,0.00,0.00,1.75,0.48,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
750,0,24.967,0.98,1,0.76,0.14,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.15,0.00,0.02,0.00,0.00,1.73,0.47,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
751,0,25.000,0.98,1,0.75,0.08,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.15,0.00,0.06,0.00,0.00,1.62,0.52,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
752,0,25.033,0.98,1,0.70,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.19,0.00,0.06,0.00,0.00,1.56,0.59,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
753,0,25.067,0.98,1,0.72,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.10,0.00,0.04,0.00,0.00,1.54,0.59,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
754,0,25.100,0.98,1,0.68,0.00,0.00,0.00,0.00,0.95,0.00,0.01,0.00,0.09,0.00,0.01,0.00,0.00,1.64,0.56,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
755,0,25.133,0.98,1,0.63,0.00,0.00,0.00,0.00,1.04,0.00,0.03,0.00,0.03,0.00,0.03,0.00,0.00,1.69,0.60,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
756,0,25.167,0.98,1,0.63,0.00,0.00,0.00,0.00,1.09,0.00,0.04,0.00,0.03,0.00,0.08,0.00,0.00,1.64,0.63,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
757,0,25.200,0.98,1,0.64,0.00,0.00,0.00,0.00,1.07,0.00,0.04,0.00,0.00,0.00,0.08,0.00,0.00,1.65,0.65,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
758,0,25.233,0.98,1,0.61,0.00,0.00,0.00,0.00,1.12,0.00,0.01,0.00,0.10,0.00,0.07,0.00,0.00,1.61,0.66,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
759,0,25.267,0.98,1,0.56,0.00,0.00,0.00,0.00,1.08,0.00,0.00,0.00,0.17,0.00,0.14,0.00,0.00,1.37,0.55,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
760,0,25.300,0.98,1,0.40,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.25,0.00,0.29,0.21,0.02,0.91,0.51,0.06,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
761,0,25.333,0.98,1,0.30,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.32,0.02,0.39,0.44,0.02,0.63,0.37,0.17,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
762,0,25.367,0.98,1,0.28,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.36,0.02,0.36,0.51,0.02,0.64,0.35,0.22,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
763,0,25.400,0.98,1,0.40,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.33,0.02,0.25,0.32,0.00,0.75,0.25,0.24,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
764,0,25.433,0.98,1,0.48,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.20,0.00,0.18,0.14,0.00,0.74,0.23,0.23,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
765,0,25.467,0.98,1,0.49,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.15,0.00,0.12,0.06,0.00,0.79,0.26,0.17,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
766,0,25.500,0.98,1,0.46,0.00,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.14,0.00,0.16,0.10,0.00,0.85,0.20,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
767,0,25.533,0.98,1,0.45,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.18,0.00,0.29,0.05,0.00,0.94,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
768,0,25.567,0.98,1,0.44,0.00,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.17,0.00,0.42,0.05,0.00,0.89,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
769,0,25.600,0.98,1,0.46,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.16,0.00,0.52,0.00,0.00,0.99,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
770,0,25.633,0.98,1,0.48,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.11,0.00,0.50,0.00,0.00,0.99,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
771,0,25.667,0.98,1,0.46,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.11,0.00,0.49,0.00,0.00,1.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
772,0,25.700,0.98,1,0.36,0.00,0.00,0.00,0.00,0.85,0.03,0.00,0.00,0.12,0.00,0.50,0.00,0.00,0.89,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
773,0,25.733,0.98,1,0.34,0.00,0.00,0.00,0.00,0.57,0.03,0.00,0.00,0.15,0.00,0.66,0.05,0.00,0.77,0.24,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
774,0,25.767,0.98,1,0.57,0.00,0.00,0.00,0.00,0.78,0.03,0.00,0.00,0.10,0.10,1.00,0.05,0.00,0.69,0.41,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
775,0,25.800,0.98,1,0.85,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.00,0.15,0.33,1.52,0.09,0.00,0.52,0.53,0.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
776,0,25.833,0.98,1,1.10,0.00,0.00,0.00,0.00,1.38,0.00,0.00,0.00,0.16,0.55,1.87,0.06,0.00,0.39,0.58,1.40,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
777,0,25.867,0.98,1,1.18,0.00,0.00,0.00,0.00,1.42,0.00,0.00,0.00,0.23,0.69,2.04,0.08,0.00,0.21,0.53,1.72,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
778,0,25.900,0.98,1,1.12,0.00,0.00,0.00,0.00,1.08,0.00,0.00,0.00,0.25,0.68,1.91,0.04,0.00,0.20,0.51,1.66,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
779,0,25.933,0.98,1,0.94,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.24,0.65,1.84,0.02,0.00,0.29,0.45,1.47,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
780,0,25.967,0.98,1,0.76,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.16,0.66,1.78,0.03,0.00,0.37,0.41,1.01,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
781,0,26.000,0.98,1,0.63,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.22,0.69,1.75,0.03,0.00,0.46,0.45,0.74,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
782,0,26.033,0.98,1,0.53,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.32,0.69,1.74,0.03,0.00,0.45,0.48,0.53,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
783,0,26.067,0.98,1,0.36,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.44,0.61,1.55,0.00,0.00,0.53,0.52,0.43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
784,0,26.100,0.98,1,0.24,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.38,0.58,1.46,0.00,0.00,0.47,0.57,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
785,0,26.133,0.98,1,0.14,0.00,0.06,0.00,0.00,0.21,0.00,0.00,0.00,0.27,0.58,1.30,0.00,0.00,0.49,0.64,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
786,0,26.167,0.98,1,0.07,0.00,0.15,0.00,0.00,0.50,0.00,0.00,0.00,0.16,0.69,1.22,0.01,0.00,0.36,0.64,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
787,0,26.200,0.98,1,0.01,0.00,0.17,0.00,0.00,0.67,0.00,0.00,0.00,0.08,0.66,1.11,0.02,0.00,0.34,0.60,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
788,0,26.233,0.98,1,0.01,0.00,0.15,0.00,0.00,0.59,0.00,0.00,0.00,0.08,0.67,1.11,0.02,0.00,0.27,0.57,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
789,0,26.267,0.98,1,0.00,0.00,0.06,0.00,0.00,0.42,0.00,0.00,0.00,0.17,0.55,1.20,0.01,0.00,0.34,0.65,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00
790,0,26.300,0.98,1,0.00,0.00,0.04,0.00,0.00,0.36,0.00,0.00,0.00,0.17,0.50,1.24,0.00,0.00,0.36,0.77,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00
791,0,26.333,0.98,1,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.13,0.48,1.19,0.07,0.00,0.33,0.89,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00
792,0,26.367,0.98,1,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.04,0.45,1.10,0.12,0.00,0.21,0.88,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00
793,0,26.400,0.98,1,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.49,1.02,0.24,0.00,0.13,0.85,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00
794,0,26.433,0.98,1,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.45,0.93,0.34,0.00,0.07,0.81,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
795,0,26.467,0.98,1,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.43,0.94,0.39,0.00,0.07,0.75,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
796,0,26.500,0.98,1,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.04,0.37,0.94,0.42,0.00,0.12,0.74,0.06,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
797,0,26.533,0.98,1,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.08,0.29,0.95,0.35,0.00,0.21,0.74,0.13,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
798,0,26.567,0.98,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.15,0.16,0.85,0.37,0.00,0.25,0.82,0.22,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
799,0,26.600,0.98,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.13,0.06,0.78,0.37,0.00,0.17,0.79,0.37,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
800,0,26.633,0.98,1,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.11,0.00,0.72,0.43,0.00,0.12,0.77,0.37,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
801,0,26.667,0.98,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.15,0.00,0.55,0.47,0.00,0.09,0.77,0.40,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
802,0,26.700,0.98,1,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.22,0.00,0.37,0.47,0.00,0.09,0.67,0.42,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
803,0,26.733,0.98,1,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.01,0.00,0.24,0.00,0.21,0.51,0.07,0.04,0.57,0.54,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
804,0,26.767,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.17,0.00,0.18,0.60,0.11,0.00,0.45,0.54,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
805,0,26.800,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.28,0.00,0.24,0.64,0.14,0.00,0.40,0.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
806,0,26.833,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.35,0.00,0.34,0.47,0.15,0.00,0.41,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
807,0,26.867,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.48,0.29,0.14,0.00,0.29,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
808,0,26.900,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.50,0.09,0.19,0.00,0.23,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
809,0,26.933,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.55,0.06,0.12,0.00,0.08,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
810,0,26.967,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.53,0.00,0.08,0.00,0.05,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
811,0,27.000,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.56,0.00,0.00,0.00,0.10,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
812,0,27.033,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.50,0.00,0.00,0.00,0.13,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
813,0,27.067,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.00,0.53,0.00,0.00,0.00,0.19,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
814,0,27.100,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.02,0.46,0.00,0.00,0.00,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
815,0,27.133,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.02,0.46,0.00,0.00,0.06,0.28,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
816,0,27.167,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.02,0.46,0.00,0.00,0.14,0.35,0.03,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
817,0,27.200,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.57,0.00,0.00,0.14,0.36,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
818,0,27.233,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,0.10,0.45,0.00,0.00,0.10,0.36,0.09,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
819,0,27.267,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.10,0.39,0.00,0.00,0.02,0.29,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
820,0,27.300,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.20,0.17,0.00,0.00,0.08,0.22,0.05,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
821,0,27.333,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.26,0.13,0.00,0.00,0.21,0.17,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
