frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
13848,0,461.567,0.98,1,0.00,0.00,0.94,0.00,0.00,0.48,0.00,0.68,0.50,0.26,0.11,0.94,0.48,0.00,0.30,0.60,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13849,0,461.600,0.98,1,0.00,0.00,0.83,0.00,0.00,0.43,0.00,0.55,0.51,0.29,0.06,1.02,0.56,0.00,0.30,0.53,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13850,0,461.633,0.98,1,0.00,0.00,0.73,0.00,0.00,0.44,0.00,0.54,0.50,0.30,0.00,1.03,0.50,0.00,0.22,0.44,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13851,0,461.667,0.98,1,0.00,0.00,0.63,0.00,0.00,0.33,0.00,0.55,0.52,0.39,0.00,1.00,0.54,0.00,0.14,0.40,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13852,0,461.700,0.98,1,0.00,0.00,0.61,0.00,0.00,0.39,0.00,0.62,0.51,0.39,0.00,0.96,0.48,0.00,0.07,0.43,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13853,0,461.733,0.98,1,0.00,0.00,0.55,0.00,0.00,0.38,0.00,0.61,0.52,0.36,0.01,0.96,0.53,0.00,0.08,0.41,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13854,0,461.767,0.98,1,0.00,0.00,0.55,0.00,0.00,0.49,0.00,0.62,0.49,0.32,0.01,1.00,0.57,0.00,0.06,0.46,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13855,0,461.800,0.98,1,0.00,0.00,0.53,0.00,0.00,0.46,0.00,0.55,0.48,0.26,0.01,0.90,0.61,0.00,0.08,0.41,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13856,0,461.833,0.98,1,0.00,0.00,0.54,0.00,0.00,0.45,0.00,0.48,0.45,0.29,0.00,0.76,0.63,0.00,0.14,0.42,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13857,0,461.867,0.98,1,0.00,0.00,0.51,0.00,0.00,0.30,0.00,0.40,0.42,0.27,0.00,0.73,0.61,0.00,0.11,0.44,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13858,0,461.900,0.98,1,0.02,0.01,0.53,0.00,0.00,0.19,0.00,0.33,0.42,0.36,0.00,0.64,0.65,0.00,0.10,0.42,0.17,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13859,0,461.933,0.98,1,0.22,0.14,0.54,0.00,0.00,0.07,0.00,0.22,0.46,0.34,0.00,0.53,0.63,0.00,0.00,0.30,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13860,0,461.967,0.98,1,0.51,0.54,0.47,0.04,0.00,0.00,0.00,0.09,0.58,0.34,0.00,0.30,0.52,0.00,0.00,0.10,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13861,0,462.000,0.98,1,0.80,0.84,0.37,0.05,0.00,0.00,0.00,0.07,0.62,0.24,0.00,0.30,0.36,0.00,0.00,0.06,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13862,0,462.033,0.98,1,0.87,1.04,0.33,0.05,0.00,0.00,0.00,0.12,0.63,0.16,0.00,0.40,0.44,0.00,0.00,0.08,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13863,0,462.067,0.98,1,0.82,0.98,0.41,0.16,0.00,0.00,0.00,0.18,0.60,0.14,0.00,0.47,0.51,0.00,0.00,0.09,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13864,0,462.100,0.98,1,0.85,1.04,0.43,0.34,0.00,0.00,0.00,0.22,0.63,0.18,0.00,0.48,0.67,0.00,0.00,0.08,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13865,0,462.133,0.98,1,0.85,1.08,0.43,0.40,0.00,0.00,0.00,0.19,0.65,0.32,0.00,0.49,0.63,0.00,0.00,0.18,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13866,0,462.167,0.98,1,0.87,1.12,0.36,0.40,0.00,0.00,0.00,0.18,0.66,0.28,0.00,0.48,0.62,0.00,0.00,0.28,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13867,0,462.200,0.98,1,0.79,1.14,0.33,0.39,0.00,0.00,0.00,0.20,0.66,0.23,0.00,0.50,0.66,0.00,0.00,0.27,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13868,0,462.233,0.98,1,0.75,1.14,0.31,0.50,0.00,0.00,0.00,0.25,0.67,0.18,0.01,0.48,0.65,0.00,0.00,0.25,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13869,0,462.267,0.98,1,0.67,1.10,0.33,0.50,0.00,0.00,0.00,0.31,0.66,0.27,0.03,0.50,0.59,0.00,0.00,0.28,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13870,0,462.300,0.98,1,0.63,1.02,0.36,0.48,0.00,0.00,0.00,0.30,0.67,0.36,0.03,0.49,0.50,0.00,0.00,0.36,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13871,0,462.333,0.98,1,0.60,0.97,0.43,0.36,0.00,0.00,0.00,0.27,0.66,0.33,0.02,0.51,0.51,0.00,0.00,0.35,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13872,0,462.367,0.98,1,0.55,0.97,0.46,0.26,0.00,0.03,0.00,0.28,0.66,0.26,0.00,0.48,0.63,0.00,0.00,0.29,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13873,0,462.400,0.98,1,0.43,0.80,0.44,0.10,0.00,0.03,0.00,0.29,0.64,0.23,0.00,0.44,0.69,0.00,0.00,0.26,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13874,0,462.433,0.98,1,0.27,0.60,0.51,0.05,0.00,0.15,0.00,0.31,0.59,0.32,0.00,0.46,0.77,0.00,0.00,0.30,0.06,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13875,0,462.467,0.98,1,0.14,0.35,0.55,0.00,0.00,0.30,0.00,0.31,0.59,0.31,0.00,0.47,0.86,0.00,0.00,0.39,0.10,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13876,0,462.500,0.98,1,0.05,0.22,0.65,0.00,0.00,0.45,0.00,0.39,0.58,0.38,0.00,0.57,0.86,0.00,0.00,0.53,0.14,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
13877,0,462.533,0.98,1,0.00,0.08,0.66,0.00,0.00,0.46,0.00,0.49,0.60,0.42,0.00,0.60,0.75,0.00,0.00,0.62,0.15,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
13878,0,462.567,0.98,1,0.00,0.06,0.69,0.00,0.00,0.49,0.00,0.52,0.58,0.55,0.00,0.68,0.64,0.00,0.00,0.67,0.11,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13879,0,462.600,0.98,1,0.00,0.07,0.71,0.05,0.00,0.58,0.00,0.45,0.54,0.47,0.00,0.72,0.56,0.00,0.00,0.62,0.07,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13880,0,462.633,0.98,1,0.00,0.07,0.71,0.05,0.00,0.61,0.00,0.40,0.50,0.41,0.00,0.76,0.50,0.00,0.00,0.61,0.04,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13881,0,462.667,0.98,1,0.00,0.01,0.76,0.05,0.00,0.58,0.00,0.37,0.43,0.34,0.00,0.74,0.36,0.00,0.00,0.60,0.07,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13882,0,462.700,0.98,1,0.00,0.00,0.88,0.00,0.00,0.62,0.00,0.42,0.42,0.45,0.00,0.75,0.35,0.00,0.00,0.61,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13883,0,462.733,0.98,1,0.20,0.02,1.01,0.00,0.00,0.87,0.00,0.44,0.49,0.52,0.00,0.74,0.28,0.00,0.00,0.60,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13884,0,462.767,0.98,1,0.57,0.02,1.12,0.00,0.00,1.15,0.03,0.54,0.58,0.68,0.00,0.80,0.37,0.00,0.00,0.71,1.55,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
13885,0,462.800,0.98,1,0.95,0.02,1.15,0.00,0.00,1.29,0.05,0.60,0.65,0.69,0.00,0.78,0.37,0.00,0.00,0.84,2.33,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
13886,0,462.833,0.98,1,1.13,0.00,1.11,0.00,0.00,1.34,0.10,0.65,0.64,0.70,0.00,0.78,0.45,0.00,0.00,0.96,2.56,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
13887,0,462.867,0.98,1,1.07,0.00,1.11,0.00,0.00,1.27,0.07,0.61,0.64,0.66,0.00,0.83,0.41,0.00,0.00,0.95,2.63,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
13888,0,462.900,0.98,1,0.86,0.00,1.13,0.00,0.00,1.26,0.06,0.55,0.62,0.60,0.02,0.84,0.39,0.00,0.00,0.93,2.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
13889,0,462.933,0.98,1,0.56,0.01,1.16,0.00,0.00,1.06,0.00,0.48,0.59,0.58,0.05,0.88,0.32,0.00,0.00,0.91,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13890,0,462.967,0.98,1,0.25,0.01,1.11,0.00,0.00,1.04,0.00,0.45,0.55,0.54,0.05,0.91,0.28,0.00,0.00,0.79,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13891,0,463.000,0.98,1,0.08,0.01,1.01,0.00,0.00,0.88,0.00,0.39,0.49,0.49,0.09,0.96,0.17,0.00,0.00,0.67,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13892,0,463.033,0.98,1,0.00,0.00,1.01,0.00,0.00,0.82,0.00,0.34,0.49,0.45,0.08,0.99,0.12,0.00,0.00,0.52,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13893,0,463.067,0.98,1,0.00,0.00,0.99,0.00,0.00,0.61,0.00,0.27,0.47,0.38,0.15,1.06,0.11,0.00,0.00,0.57,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13894,0,463.100,0.98,1,0.00,0.00,1.03,0.00,0.00,0.52,0.00,0.28,0.46,0.35,0.13,1.12,0.15,0.00,0.01,0.61,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13895,0,463.133,0.98,1,0.00,0.00,0.99,0.00,0.00,0.61,0.00,0.35,0.43,0.27,0.21,1.13,0.19,0.00,0.02,0.67,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13896,0,463.167,0.98,1,0.00,0.00,1.02,0.00,0.00,0.75,0.00,0.42,0.40,0.33,0.18,1.11,0.11,0.00,0.02,0.61,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13897,0,463.200,0.98,1,0.00,0.00,1.01,0.00,0.00,0.89,0.00,0.47,0.40,0.38,0.17,1.06,0.05,0.00,0.03,0.60,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13898,0,463.233,0.98,1,0.00,0.00,1.02,0.00,0.00,0.89,0.00,0.46,0.40,0.41,0.08,1.07,0.02,0.00,0.12,0.60,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13899,0,463.267,0.98,1,0.00,0.00,1.02,0.00,0.00,0.91,0.00,0.41,0.39,0.29,0.05,0.99,0.00,0.00,0.15,0.58,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13900,0,463.300,0.98,1,0.00,0.00,1.04,0.00,0.00,0.91,0.00,0.37,0.37,0.25,0.04,0.99,0.00,0.00,0.14,0.54,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13901,0,463.333,0.98,1,0.00,0.00,1.01,0.00,0.00,0.84,0.00,0.30,0.36,0.28,0.09,0.96,0.07,0.00,0.08,0.57,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13902,0,463.367,0.98,1,0.00,0.00,0.95,0.00,0.00,0.87,0.00,0.28,0.38,0.39,0.18,1.01,0.18,0.00,0.05,0.62,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13903,0,463.400,0.98,1,0.00,0.00,0.88,0.00,0.00,0.76,0.00,0.21,0.43,0.40,0.16,0.95,0.23,0.00,0.11,0.72,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13904,0,463.433,0.98,1,0.00,0.00,0.84,0.00,0.00,0.71,0.00,0.23,0.44,0.38,0.09,0.92,0.20,0.00,0.12,0.68,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13905,0,463.467,0.98,1,0.00,0.00,0.81,0.00,0.00,0.61,0.00,0.21,0.44,0.29,0.00,0.85,0.15,0.00,0.13,0.63,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13906,0,463.500,0.98,1,0.00,0.00,0.86,0.00,0.00,0.77,0.00,0.31,0.44,0.28,0.07,0.93,0.20,0.00,0.04,0.67,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13907,0,463.533,0.98,1,0.00,0.00,0.94,0.00,0.00,0.88,0.00,0.28,0.40,0.38,0.07,0.96,0.26,0.00,0.01,0.70,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13908,0,463.567,0.98,1,0.00,0.00,1.03,0.00,0.00,1.02,0.00,0.35,0.37,0.46,0.07,1.02,0.25,0.00,0.00,0.73,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13909,0,463.600,0.98,1,0.00,0.00,0.99,0.00,0.00,1.06,0.00,0.31,0.35,0.54,0.00,1.05,0.24,0.00,0.00,0.63,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13910,0,463.633,0.98,1,0.00,0.00,0.94,0.00,0.00,1.04,0.00,0.38,0.43,0.54,0.00,1.07,0.23,0.00,0.00,0.64,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13911,0,463.667,0.98,1,0.00,0.00,0.92,0.00,0.00,1.02,0.00,0.36,0.43,0.59,0.00,1.08,0.25,0.00,0.02,0.62,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13912,0,463.700,0.98,1,0.00,0.00,0.95,0.00,0.00,0.90,0.00,0.30,0.41,0.59,0.00,1.10,0.20,0.00,0.03,0.64,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13913,0,463.733,0.98,1,0.00,0.00,0.98,0.00,0.00,0.95,0.00,0.26,0.38,0.54,0.00,1.10,0.18,0.00,0.03,0.57,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13914,0,463.767,0.98,1,0.00,0.00,1.00,0.00,0.00,0.94,0.00,0.27,0.38,0.55,0.02,1.12,0.27,0.00,0.02,0.68,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13915,0,463.800,0.98,1,0.00,0.00,1.05,0.00,0.00,1.10,0.00,0.31,0.39,0.61,0.02,1.04,0.33,0.00,0.00,0.76,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13916,0,463.833,0.98,1,0.00,0.00,1.06,0.00,0.00,1.14,0.00,0.29,0.35,0.66,0.02,1.02,0.30,0.00,0.00,0.86,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13917,0,463.867,0.98,1,0.00,0.00,1.06,0.00,0.00,1.08,0.00,0.25,0.35,0.64,0.00,0.96,0.24,0.00,0.00,0.80,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13918,0,463.900,0.98,1,0.00,0.00,1.01,0.00,0.00,0.96,0.00,0.25,0.39,0.60,0.00,0.98,0.16,0.00,0.00,0.68,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13919,0,463.933,0.98,1,0.00,0.00,1.00,0.00,0.00,1.01,0.00,0.28,0.40,0.63,0.00,0.93,0.20,0.00,0.01,0.64,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13920,0,463.967,0.98,1,0.00,0.00,1.02,0.00,0.00,1.13,0.00,0.30,0.40,0.62,0.00,1.00,0.17,0.00,0.01,0.59,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13921,0,464.000,0.98,1,0.00,0.00,1.00,0.00,0.00,1.18,0.00,0.27,0.34,0.67,0.00,0.99,0.26,0.00,0.01,0.59,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13922,0,464.033,0.98,1,0.00,0.00,0.98,0.00,0.00,1.09,0.00,0.29,0.34,0.70,0.00,1.11,0.30,0.00,0.00,0.54,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13923,0,464.067,0.98,1,0.02,0.00,1.08,0.00,0.00,1.06,0.00,0.25,0.36,0.67,0.00,1.01,0.33,0.00,0.03,0.52,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13924,0,464.100,0.98,1,0.16,0.00,1.19,0.00,0.00,1.09,0.01,0.28,0.39,0.64,0.00,1.05,0.22,0.00,0.04,0.60,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13925,0,464.133,0.98,1,0.33,0.00,1.28,0.00,0.00,1.16,0.02,0.22,0.42,0.54,0.00,0.97,0.14,0.00,0.08,0.68,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13926,0,464.167,0.98,1,0.50,0.00,1.22,0.00,0.00,1.32,0.05,0.21,0.39,0.53,0.00,1.06,0.10,0.00,0.18,0.79,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13927,0,464.200,0.98,1,0.66,0.00,1.22,0.00,0.00,1.42,0.07,0.16,0.32,0.35,0.06,1.03,0.08,0.00,0.27,0.88,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13928,0,464.233,0.98,1,0.80,0.00,1.19,0.00,0.00,1.52,0.07,0.16,0.20,0.19,0.18,1.06,0.04,0.00,0.24,0.95,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13929,0,464.267,0.98,1,0.96,0.00,1.18,0.00,0.00,1.41,0.05,0.11,0.10,0.03,0.18,1.06,0.00,0.00,0.15,0.92,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13930,0,464.300,0.98,1,0.93,0.00,1.15,0.00,0.00,1.34,0.08,0.12,0.03,0.00,0.12,1.15,0.00,0.00,0.04,0.85,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13931,0,464.333,0.98,1,0.97,0.00,1.15,0.00,0.00,1.39,0.15,0.08,0.00,0.00,0.00,1.22,0.00,0.00,0.03,0.88,2.54,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13932,0,464.367,0.98,1,1.10,0.00,1.22,0.00,0.00,1.53,0.24,0.08,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.86,2.43,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13933,0,464.400,0.98,1,1.28,0.00,1.43,0.00,0.00,1.85,0.39,0.03,0.00,0.00,0.03,1.40,0.00,0.00,0.00,0.78,2.52,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
13934,0,464.433,0.98,1,1.28,0.03,1.68,0.00,0.00,2.06,0.66,0.00,0.00,0.00,0.03,1.53,0.00,0.00,0.15,0.67,2.61,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00
13935,0,464.467,0.98,1,1.08,0.03,1.98,0.00,0.00,2.20,0.94,0.00,0.00,0.00,0.03,1.41,0.00,0.00,0.29,0.67,2.69,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00
