frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
6266,0,417.667,0.98,1,0.00,0.00,0.00,0.13,0.00,0.42,0.00,0.00,0.00,0.32,0.00,0.05,0.00,0.17,0.30,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6267,0,417.733,0.98,1,0.00,0.00,0.00,0.08,0.00,0.42,0.00,0.00,0.00,0.37,0.00,0.11,0.00,0.16,0.34,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6268,0,417.800,0.98,1,0.00,0.00,0.00,0.07,0.00,0.28,0.00,0.00,0.00,0.34,0.03,0.16,0.00,0.18,0.34,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6269,0,417.867,0.98,1,0.00,0.00,0.00,0.08,0.00,0.10,0.00,0.00,0.00,0.37,0.03,0.29,0.00,0.20,0.41,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6270,0,417.933,0.98,1,0.00,0.00,0.00,0.08,0.00,0.05,0.00,0.00,0.00,0.39,0.03,0.34,0.00,0.21,0.34,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6271,0,418.000,0.98,1,0.00,0.00,0.00,0.05,0.00,0.06,0.00,0.00,0.00,0.28,0.01,0.31,0.00,0.18,0.35,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6272,0,418.067,0.98,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.21,0.04,0.25,0.00,0.14,0.36,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6273,0,418.133,0.98,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.08,0.04,0.19,0.00,0.10,0.35,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6274,0,418.200,0.98,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.14,0.06,0.24,0.00,0.07,0.38,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6275,0,418.267,0.98,1,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.16,0.11,0.21,0.00,0.04,0.47,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6276,0,418.333,0.98,1,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.23,0.11,0.29,0.00,0.05,0.55,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6277,0,418.400,0.98,1,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.27,0.08,0.17,0.00,0.04,0.52,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6278,0,418.467,0.98,1,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.26,0.00,0.14,0.00,0.04,0.48,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6279,0,418.533,0.98,1,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.26,0.00,0.03,0.00,0.02,0.42,0.29,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6280,0,418.600,0.98,1,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.26,0.00,0.08,0.00,0.10,0.37,0.27,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6281,0,418.667,0.98,1,0.00,0.00,0.03,0.00,0.00,0.05,0.00,0.00,0.00,0.34,0.00,0.20,0.00,0.19,0.30,0.30,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
6282,0,418.733,0.98,1,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.22,0.00,0.21,0.31,0.24,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
6283,0,418.800,0.98,1,0.01,0.00,0.10,0.00,0.00,0.01,0.00,0.00,0.00,0.31,0.00,0.17,0.00,0.12,0.37,0.33,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
6284,0,418.867,0.98,1,0.15,0.00,0.14,0.00,0.00,0.08,0.00,0.00,0.00,0.37,0.00,0.05,0.00,0.03,0.51,0.56,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
6285,0,418.933,0.98,1,0.29,0.00,0.26,0.00,0.00,0.08,0.00,0.00,0.00,0.47,0.12,0.07,0.00,0.00,0.62,0.76,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
6286,0,419.000,0.98,1,0.66,0.04,0.21,0.00,0.00,0.07,0.10,0.00,0.00,0.46,0.36,0.18,0.05,0.00,0.69,0.92,0.97,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
6287,0,419.067,0.98,1,0.91,0.19,0.14,0.00,0.00,0.00,0.37,0.05,0.03,0.40,0.57,0.25,0.05,0.00,0.58,1.07,1.51,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
6288,0,419.133,0.98,1,1.18,0.38,0.02,0.00,0.00,0.00,0.62,0.10,0.04,0.25,0.57,0.18,0.05,0.00,0.51,1.26,1.94,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
6289,0,419.200,0.98,1,1.13,0.43,0.00,0.07,0.00,0.00,0.75,0.24,0.05,0.17,0.45,0.07,0.00,0.00,0.59,1.32,2.12,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
6290,0,419.267,0.98,1,1.08,0.44,0.00,0.07,0.00,0.00,0.62,0.25,0.02,0.10,0.32,0.00,0.00,0.00,0.68,1.14,2.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
6291,0,419.333,0.98,1,1.04,0.41,0.00,0.07,0.00,0.00,0.52,0.20,0.01,0.19,0.36,0.00,0.00,0.00,0.87,1.11,1.79,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
6292,0,419.400,0.98,1,1.06,0.41,0.06,0.00,0.00,0.00,0.33,0.06,0.00,0.25,0.39,0.00,0.00,0.02,0.97,1.20,1.34,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
6293,0,419.467,0.98,1,0.71,0.25,0.07,0.00,0.00,0.00,0.18,0.00,0.00,0.21,0.30,0.00,0.00,0.25,1.24,1.50,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
6294,0,419.533,0.98,1,0.40,0.09,0.07,0.00,0.00,0.00,0.03,0.00,0.00,0.07,0.14,0.00,0.00,0.51,1.37,1.48,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6295,0,419.600,0.98,1,0.15,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.43,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6296,0,419.667,0.98,1,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.27,1.24,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6297,0,419.733,0.98,1,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,1.05,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6298,0,419.800,0.98,1,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.94,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6299,0,419.867,0.98,1,0.24,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.00,0.00,0.00,1.06,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
6300,0,419.933,0.98,1,0.28,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.00,0.14,1.05,0.55,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
6301,0,420.000,0.98,1,0.47,0.00,0.21,0.07,0.00,0.15,0.00,0.00,0.00,0.12,0.00,0.08,0.00,0.29,0.74,0.63,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6302,0,420.067,0.98,1,0.61,0.00,0.21,0.01,0.00,0.16,0.00,0.00,0.00,0.20,0.00,0.08,0.00,0.29,0.51,0.79,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6303,0,420.133,0.98,1,0.61,0.03,0.21,0.10,0.00,0.16,0.00,0.00,0.00,0.28,0.00,0.03,0.00,0.15,0.42,0.86,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6304,0,420.200,0.98,1,0.65,0.24,0.00,0.20,0.00,0.01,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.55,0.85,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6305,0,420.267,0.98,1,0.71,0.51,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.56,0.65,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6306,0,420.333,0.98,1,0.76,0.74,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.00,0.44,0.49,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
6307,0,420.400,0.98,1,0.70,0.80,0.00,0.57,0.00,0.00,0.00,0.00,0.00,1.10,0.00,0.00,0.01,0.00,0.30,0.38,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
6308,0,420.467,0.98,1,0.72,0.88,0.00,0.44,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.05,0.00,0.09,0.28,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6309,0,420.533,0.98,1,0.81,1.04,0.00,0.30,0.00,0.00,0.00,0.00,0.00,1.41,0.00,0.00,0.06,0.00,0.00,0.16,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6310,0,420.600,0.98,1,0.97,1.19,0.00,0.07,0.00,0.00,0.00,0.00,0.01,1.43,0.00,0.00,0.05,0.00,0.00,0.08,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6311,0,420.667,0.98,1,1.04,1.43,0.00,0.07,0.00,0.00,0.00,0.00,0.05,1.32,0.00,0.00,0.03,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6312,0,420.733,0.98,1,1.14,1.48,0.00,0.17,0.00,0.00,0.00,0.00,0.07,1.12,0.00,0.00,0.02,0.00,0.05,0.01,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6313,0,420.800,0.98,1,1.18,1.62,0.00,0.25,0.00,0.00,0.00,0.00,0.06,0.98,0.00,0.00,0.08,0.00,0.05,0.01,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6314,0,420.867,0.98,1,1.23,1.51,0.00,0.26,0.00,0.00,0.00,0.00,0.02,0.88,0.00,0.00,0.06,0.00,0.06,0.05,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6315,0,420.933,0.98,1,1.15,1.48,0.00,0.35,0.00,0.00,0.00,0.00,0.03,0.95,0.00,0.00,0.07,0.00,0.11,0.15,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6316,0,421.000,0.98,1,1.16,1.40,0.00,0.33,0.00,0.00,0.00,0.00,0.07,0.97,0.00,0.00,0.05,0.00,0.14,0.15,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6317,0,421.067,0.98,1,1.23,1.38,0.00,0.38,0.00,0.00,0.00,0.00,0.13,0.94,0.00,0.00,0.19,0.00,0.21,0.11,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6318,0,421.133,0.98,1,1.28,1.45,0.00,0.27,0.00,0.00,0.00,0.00,0.11,0.92,0.00,0.00,0.32,0.00,0.16,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6319,0,421.200,0.98,1,1.23,1.44,0.00,0.43,0.00,0.00,0.00,0.00,0.10,0.96,0.00,0.00,0.33,0.00,0.15,0.03,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6320,0,421.267,0.98,1,1.19,1.46,0.00,0.51,0.00,0.00,0.00,0.00,0.10,1.08,0.00,0.00,0.28,0.00,0.07,0.09,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6321,0,421.333,0.98,1,1.20,1.47,0.00,0.55,0.00,0.00,0.00,0.00,0.15,1.07,0.00,0.00,0.27,0.00,0.06,0.18,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6322,0,421.400,0.98,1,1.22,1.43,0.00,0.48,0.00,0.00,0.00,0.00,0.16,1.05,0.00,0.00,0.35,0.00,0.12,0.19,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6323,0,421.467,0.98,1,1.17,1.37,0.00,0.44,0.00,0.00,0.00,0.00,0.16,1.01,0.00,0.00,0.42,0.00,0.19,0.16,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6324,0,421.533,0.98,1,1.18,1.27,0.00,0.53,0.00,0.00,0.00,0.00,0.20,1.01,0.00,0.00,0.40,0.00,0.16,0.14,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6325,0,421.600,0.98,1,1.19,1.26,0.00,0.62,0.00,0.00,0.00,0.00,0.24,1.01,0.00,0.00,0.36,0.00,0.15,0.21,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6326,0,421.667,0.98,1,1.19,1.02,0.00,0.44,0.00,0.00,0.00,0.00,0.23,1.02,0.00,0.00,0.20,0.00,0.15,0.25,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6327,0,421.733,0.98,1,1.23,0.76,0.02,0.22,0.00,0.09,0.00,0.00,0.21,1.00,0.02,0.00,0.11,0.00,0.19,0.21,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
6328,0,421.800,0.98,1,1.09,0.42,0.08,0.21,0.00,0.28,0.00,0.00,0.16,0.80,0.02,0.00,0.03,0.00,0.19,0.10,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6329,0,421.867,0.98,1,0.94,0.25,0.08,0.21,0.01,0.52,0.14,0.00,0.12,0.54,0.02,0.01,0.07,0.00,0.11,0.02,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6330,0,421.933,0.98,1,0.49,0.09,0.06,0.21,0.08,0.57,0.52,0.00,0.04,0.34,0.32,0.01,0.15,0.00,0.06,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6331,0,422.000,0.98,1,0.22,0.00,0.00,0.00,0.28,0.51,1.16,0.52,0.13,0.18,0.87,0.17,0.16,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6332,0,422.067,0.98,1,0.06,0.00,0.00,0.03,0.41,0.40,1.50,0.52,0.13,0.09,1.23,0.16,0.50,0.00,0.28,0.00,0.03,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6333,0,422.133,0.98,1,0.24,0.00,0.00,0.06,0.41,0.27,1.42,0.52,0.27,0.08,1.20,0.16,0.66,0.00,0.53,0.00,0.03,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6334,0,422.200,0.98,1,0.55,0.00,0.00,0.17,0.28,0.13,1.08,0.00,0.20,0.25,1.10,0.00,0.99,0.00,0.69,0.00,0.04,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6335,0,422.267,0.98,1,0.58,0.00,0.00,0.27,0.14,0.00,0.86,0.00,0.20,0.25,1.16,0.08,0.71,0.00,0.45,0.00,0.01,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6336,0,422.333,0.98,1,0.52,0.00,0.00,0.36,0.08,0.00,0.83,0.00,0.06,0.17,1.20,0.16,0.48,0.00,0.28,0.00,0.01,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6337,0,422.400,0.98,1,0.37,0.00,0.00,0.49,0.01,0.00,0.72,0.00,0.00,0.00,1.20,0.28,0.30,0.00,0.18,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6338,0,422.467,0.98,1,0.40,0.00,0.00,0.44,0.00,0.00,0.74,0.00,0.00,0.00,1.12,0.20,0.22,0.00,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6339,0,422.533,0.98,1,0.33,0.00,0.00,0.44,0.00,0.00,0.71,0.00,0.00,0.00,1.02,0.12,0.23,0.00,0.16,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6340,0,422.600,0.98,1,0.28,0.00,0.00,0.27,0.00,0.00,0.68,0.00,0.00,0.00,0.82,0.00,0.21,0.00,0.11,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6341,0,422.667,0.98,1,0.28,0.00,0.00,0.35,0.00,0.00,0.52,0.00,0.00,0.00,0.71,0.00,0.25,0.00,0.09,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6342,0,422.733,0.98,1,0.45,0.03,0.00,0.42,0.00,0.00,0.36,0.00,0.00,0.00,0.70,0.00,0.38,0.00,0.05,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6343,0,422.800,0.98,1,0.51,0.03,0.00,0.49,0.00,0.00,0.30,0.00,0.00,0.00,0.65,0.00,0.37,0.00,0.05,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6344,0,422.867,0.98,1,0.66,0.11,0.00,0.50,0.00,0.00,0.34,0.00,0.00,0.00,0.54,0.00,0.40,0.00,0.10,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6345,0,422.933,0.98,1,0.68,0.08,0.00,0.36,0.00,0.00,0.38,0.00,0.00,0.00,0.53,0.00,0.40,0.00,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6346,0,423.000,0.98,1,0.71,0.08,0.00,0.22,0.00,0.00,0.35,0.00,0.00,0.00,0.51,0.00,0.49,0.00,0.18,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6347,0,423.067,0.98,1,0.55,0.00,0.00,0.07,0.00,0.00,0.23,0.00,0.00,0.00,0.56,0.00,0.71,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6348,0,423.133,0.98,1,0.49,0.00,0.00,0.02,0.00,0.00,0.18,0.00,0.00,0.00,0.53,0.00,0.77,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
6349,0,423.200,0.98,1,0.40,0.05,0.00,0.02,0.00,0.00,0.13,0.00,0.00,0.00,0.58,0.00,0.84,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
6350,0,423.267,0.98,1,0.43,0.05,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.59,0.00,0.78,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
6351,0,423.333,0.98,1,0.48,0.05,0.00,0.03,0.00,0.17,0.06,0.00,0.00,0.00,0.53,0.00,0.78,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
6352,0,423.400,0.98,1,0.57,0.00,0.01,0.17,0.00,0.33,0.05,0.00,0.00,0.00,0.45,0.00,0.76,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
6353,0,423.467,0.98,1,0.66,0.00,0.01,0.29,0.00,0.44,0.08,0.00,0.00,0.00,0.42,0.00,0.70,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
