frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
90,0,5.939,0.98,1,0.78,0.38,0.00,0.01,0.00,0.87,0.00,0.00,0.00,0.00,0.23,0.03,0.00,0.00,0.06,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
91,0,6.006,0.98,1,0.78,0.43,0.00,0.02,0.00,0.83,0.00,0.00,0.00,0.00,0.20,0.03,0.00,0.00,0.08,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
92,0,6.073,0.98,1,0.77,0.41,0.00,0.06,0.00,0.75,0.00,0.00,0.00,0.00,0.20,0.03,0.00,0.00,0.08,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
93,0,6.139,0.98,1,0.71,0.32,0.00,0.06,0.00,0.58,0.00,0.00,0.00,0.00,0.25,0.03,0.00,0.00,0.02,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
94,0,6.206,0.98,1,0.67,0.35,0.00,0.08,0.00,0.60,0.00,0.00,0.00,0.00,0.31,0.04,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
95,0,6.273,0.98,1,0.62,0.41,0.00,0.04,0.00,0.60,0.00,0.00,0.00,0.00,0.28,0.02,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
96,0,6.340,0.98,1,0.54,0.36,0.00,0.04,0.00,0.74,0.00,0.00,0.00,0.00,0.37,0.02,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
97,0,6.406,0.98,1,0.55,0.42,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98,0,6.473,0.98,1,0.55,0.46,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.02,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99,0,6.540,0.98,1,0.68,0.54,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.18,0.06,0.00,0.00,0.05,0.00,0.58,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100,0,6.607,0.98,1,0.86,0.45,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.05,0.14,0.00,0.00,0.13,0.00,1.40,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
101,0,6.673,0.98,1,0.79,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.20,0.00,0.00,0.14,0.00,1.91,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
102,0,6.740,0.98,1,0.65,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.23,0.00,0.00,0.19,0.00,1.59,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
103,0,6.807,0.98,1,0.49,0.17,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.23,0.22,0.00,0.00,0.10,0.03,0.88,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
104,0,6.874,0.98,1,0.58,0.25,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.00,0.15,0.06,0.36,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105,0,6.940,0.98,1,0.63,0.36,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.21,0.15,0.00,0.00,0.09,0.06,0.11,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106,0,7.007,0.98,1,0.59,0.41,0.00,0.01,0.00,0.40,0.00,0.00,0.00,0.00,0.26,0.07,0.00,0.00,0.16,0.04,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107,0,7.074,0.98,1,0.53,0.38,0.00,0.01,0.00,0.43,0.00,0.00,0.00,0.00,0.18,0.07,0.00,0.00,0.15,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,0,7.140,0.98,1,0.50,0.33,0.00,0.01,0.00,0.52,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.22,0.05,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109,0,7.207,0.98,1,0.54,0.26,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.24,0.05,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110,0,7.274,0.98,1,0.56,0.29,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.22,0.01,0.00,0.00,0.19,0.08,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111,0,7.341,0.98,1,0.62,0.37,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.17,0.01,0.00,0.00,0.11,0.03,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112,0,7.407,0.98,1,0.62,0.37,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.23,0.01,0.00,0.00,0.06,0.03,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113,0,7.474,0.98,1,0.70,0.51,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.19,0.06,0.00,0.00,0.07,0.04,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
114,0,7.541,0.98,1,0.69,0.52,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.24,0.06,0.00,0.00,0.09,0.09,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
115,0,7.608,0.98,1,0.68,0.56,0.00,0.00,0.00,0.36,0.00,0.00,0.02,0.00,0.18,0.19,0.00,0.00,0.05,0.09,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
116,0,7.674,0.98,1,0.58,0.56,0.00,0.00,0.00,0.24,0.00,0.00,0.02,0.00,0.17,0.24,0.04,0.00,0.02,0.15,0.42,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
117,0,7.741,0.98,1,0.47,0.59,0.00,0.00,0.00,0.15,0.00,0.00,0.02,0.00,0.06,0.28,0.17,0.01,0.00,0.16,1.07,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
118,0,7.808,0.98,1,0.41,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.19,0.38,0.11,0.00,0.39,1.63,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
119,0,7.875,0.98,1,0.40,0.54,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.02,0.00,0.10,0.35,0.11,0.24,0.70,1.67,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
120,0,7.941,0.98,1,0.40,0.63,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.12,0.00,0.27,0.21,0.10,0.61,1.28,1.45,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00
121,0,8.008,0.98,1,0.48,0.74,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.23,0.00,0.41,0.01,0.00,0.96,1.55,1.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00
122,0,8.075,0.98,1,0.49,0.67,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.31,0.00,0.56,0.00,0.00,1.20,1.77,1.19,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00
123,0,8.141,0.98,1,0.49,0.52,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.25,0.00,0.47,0.00,0.00,1.22,1.74,0.94,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00
124,0,8.208,0.98,1,0.41,0.54,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.14,0.00,0.50,0.00,0.00,1.25,1.75,0.63,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00
125,0,8.275,0.98,1,0.38,0.47,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.16,0.00,0.49,0.00,0.00,1.18,1.60,0.37,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
126,0,8.342,0.98,1,0.32,0.40,0.00,0.00,0.00,0.52,0.00,0.00,0.00,0.15,0.00,0.59,0.00,0.08,1.21,1.53,0.19,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
127,0,8.408,0.98,1,0.23,0.19,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.17,0.00,0.56,0.00,0.08,1.24,1.47,0.19,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
128,0,8.475,0.98,1,0.22,0.07,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.16,0.00,0.61,0.00,0.09,1.22,1.56,0.19,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
129,0,8.542,0.98,1,0.25,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.29,0.00,0.58,0.00,0.07,1.22,1.56,0.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
130,0,8.609,0.98,1,0.28,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.40,0.00,0.60,0.00,0.12,1.25,1.64,0.08,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
131,0,8.675,0.98,1,0.20,0.04,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.44,0.00,0.59,0.00,0.15,1.23,1.43,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
132,0,8.742,0.98,1,0.09,0.07,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.35,0.00,0.61,0.00,0.14,1.20,1.34,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
133,0,8.809,0.98,1,0.03,0.07,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.33,0.00,0.58,0.06,0.11,1.02,1.13,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
134,0,8.876,0.98,1,0.01,0.03,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.30,0.00,0.47,0.06,0.12,0.98,0.95,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
135,0,8.942,0.98,1,0.05,0.08,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.29,0.00,0.35,0.14,0.09,0.86,0.78,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
136,0,9.009,0.98,1,0.05,0.09,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.22,0.00,0.28,0.10,0.07,0.90,0.63,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
137,0,9.076,0.98,1,0.07,0.17,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.28,0.00,0.25,0.15,0.01,0.77,0.54,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
138,0,9.142,0.98,1,0.09,0.15,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.29,0.00,0.28,0.09,0.00,0.78,0.49,0.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
139,0,9.209,0.98,1,0.18,0.19,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.26,0.00,0.32,0.14,0.00,0.73,0.49,0.07,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
140,0,9.276,0.98,1,0.26,0.20,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.10,0.00,0.39,0.16,0.01,0.74,0.60,0.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
141,0,9.343,0.98,1,0.28,0.26,0.00,0.00,0.00,0.62,0.00,0.00,0.00,0.11,0.00,0.38,0.20,0.01,0.72,0.55,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
142,0,9.409,0.98,1,0.31,0.27,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.12,0.00,0.40,0.14,0.02,0.77,0.55,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
143,0,9.476,0.98,1,0.36,0.26,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.12,0.00,0.39,0.09,0.02,0.78,0.51,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00
144,0,9.543,0.98,1,0.37,0.22,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.04,0.00,0.39,0.14,0.02,0.78,0.57,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
145,0,9.610,0.98,1,0.36,0.20,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.37,0.21,0.03,0.66,0.61,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
146,0,9.676,0.98,1,0.28,0.13,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.38,0.27,0.03,0.56,0.64,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
147,0,9.743,0.98,1,0.32,0.05,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.42,0.29,0.04,0.48,0.58,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
148,0,9.810,0.98,1,0.31,0.04,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.02,0.00,0.48,0.38,0.05,0.37,0.52,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
149,0,9.877,0.98,1,0.36,0.02,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.02,0.00,0.49,0.36,0.03,0.37,0.44,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
150,0,9.943,0.98,1,0.28,0.09,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.02,0.00,0.46,0.28,0.03,0.30,0.37,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
151,0,10.010,0.98,1,0.27,0.07,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.37,0.21,0.05,0.32,0.33,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
152,0,10.077,0.98,1,0.24,0.07,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.01,0.00,0.40,0.24,0.07,0.22,0.31,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
153,0,10.143,0.98,1,0.31,0.03,0.00,0.00,0.00,0.82,0.00,0.00,0.00,0.01,0.00,0.39,0.23,0.07,0.13,0.28,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
154,0,10.210,0.98,1,0.33,0.02,0.00,0.00,0.00,0.98,0.00,0.00,0.00,0.01,0.00,0.34,0.15,0.03,0.17,0.23,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
155,0,10.277,0.98,1,0.43,0.19,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.27,0.14,0.01,0.16,0.24,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
156,0,10.344,0.98,1,0.57,0.21,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.10,0.00,0.16,0.67,0.00,0.27,0.36,0.90,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
157,0,10.410,0.98,1,0.55,0.22,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.23,0.00,0.18,1.60,0.04,0.26,0.55,1.30,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
158,0,10.477,0.98,1,0.45,0.05,0.00,0.01,0.00,0.06,0.00,0.00,0.00,0.36,0.00,0.07,2.54,0.16,0.37,0.75,1.43,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
159,0,10.544,0.98,1,0.26,0.01,0.00,0.09,0.00,0.34,0.00,0.00,0.00,0.25,0.00,0.07,2.99,0.35,0.40,0.84,0.52,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
160,0,10.611,0.98,1,0.22,0.00,0.00,0.17,0.00,0.63,0.00,0.00,0.00,0.42,0.00,0.00,2.99,0.46,0.47,0.94,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
161,0,10.677,0.98,1,0.20,0.00,0.00,0.21,0.00,1.01,0.00,0.00,0.00,0.49,0.00,0.00,2.99,0.39,0.43,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
162,0,10.744,0.98,1,0.19,0.00,0.00,0.13,0.00,1.12,0.00,0.00,0.00,0.72,0.00,0.00,2.94,0.33,0.47,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
163,0,10.811,0.98,1,0.13,0.00,0.00,0.05,0.00,1.22,0.00,0.00,0.00,0.54,0.00,0.02,2.73,0.45,0.29,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
164,0,10.878,0.98,1,0.09,0.00,0.00,0.00,0.00,1.18,0.00,0.00,0.00,0.69,0.00,0.04,2.66,0.55,0.20,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
165,0,10.944,0.98,1,0.03,0.00,0.00,0.00,0.00,1.18,0.00,0.00,0.00,0.70,0.00,0.04,2.61,0.62,0.03,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
166,0,11.011,0.98,1,0.03,0.00,0.00,0.00,0.00,1.14,0.00,0.00,0.00,0.86,0.00,0.03,2.81,0.50,0.12,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
167,0,11.078,0.98,1,0.02,0.00,0.00,0.00,0.00,1.13,0.00,0.00,0.00,0.67,0.00,0.09,2.71,0.60,0.13,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
168,0,11.144,0.98,1,0.10,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.59,0.00,0.15,2.63,0.41,0.13,0.59,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
169,0,11.211,0.98,1,0.18,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.40,0.00,0.20,2.58,0.25,0.05,0.57,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
170,0,11.278,0.98,1,0.20,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.29,0.00,0.12,2.52,0.00,0.02,0.71,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
171,0,11.345,0.98,1,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.08,2.54,0.08,0.07,0.88,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
172,0,11.411,0.98,1,0.03,0.00,0.00,0.12,0.00,0.11,0.00,0.00,0.00,0.05,0.00,0.02,2.55,0.20,0.06,0.89,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
173,0,11.478,0.98,1,0.02,0.00,0.00,0.24,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.11,2.54,0.33,0.12,0.88,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
174,0,11.545,0.98,1,0.08,0.00,0.00,0.36,0.00,0.75,0.00,0.00,0.00,0.09,0.00,0.20,2.58,0.34,0.14,0.85,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
175,0,11.612,0.98,1,0.08,0.00,0.00,0.31,0.00,0.91,0.00,0.00,0.00,0.09,0.00,0.35,2.60,0.35,0.14,0.80,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
176,0,11.678,0.98,1,0.09,0.00,0.00,0.25,0.00,0.97,0.00,0.00,0.00,0.09,0.00,0.48,2.71,0.36,0.13,0.89,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
177,0,11.745,0.98,1,0.06,0.00,0.00,0.31,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.50,2.60,0.36,0.18,0.87,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
178,0,11.812,0.98,1,0.13,0.00,0.00,0.31,0.00,1.05,0.00,0.00,0.00,0.00,0.03,0.55,2.60,0.39,0.29,1.04,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
